,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
32915,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,339,295,3.3,14.9
32916,2013,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,16,7,4.9,11.2
34836,2013,Q2,Provincial Health Services Authority,All Facilities,All Other Procedures,54,136,1.0,9.8
34837,2013,Q2,Provincial Health Services Authority,All Facilities,All Procedures,1761,2130,3.4,20.7
34838,2013,Q2,Provincial Health Services Authority,All Facilities,Biopsy in OR,6,26,1.4,9.0
34839,2013,Q2,Provincial Health Services Authority,All Facilities,Breast Biopsy,12,51,1.7,4.0
34840,2013,Q2,Provincial Health Services Authority,All Facilities,CSF Drainage,12,96,0.3,1.0
34841,2013,Q2,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,3,10,0.9,5.9
34842,2013,Q2,Provincial Health Services Authority,All Facilities,Cone Biopsy,3,7,5.6,12.9
34843,2013,Q2,Provincial Health Services Authority,All Facilities,Cranial Surgery,7,21,5.7,10.4
34844,2013,Q2,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,21,16,4.9,17.9
34845,2013,Q2,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,57,65,2.9,12.4
34846,2013,Q2,Provincial Health Services Authority,All Facilities,Dental Surgery,352,253,6.9,22.9
34847,2013,Q2,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,61,67,5.0,17.8
34848,2013,Q2,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,25,59,2.3,14.3
34849,2013,Q2,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,44,32,4.2,14.4
34850,2013,Q2,Provincial Health Services Authority,All Facilities,Fracture Repair,7,18,0.6,1.8
34851,2013,Q2,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,3,21,0.9,2.7
34852,2013,Q2,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,30,68,2.0,9.5
34853,2013,Q2,Provincial Health Services Authority,All Facilities,Laparoscopy,15,12,3.2,12.3
34854,2013,Q2,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,66,82,5.4,23.0
34855,2013,Q2,Provincial Health Services Authority,All Facilities,Mastectomy,3,10,1.9,4.0
34856,2013,Q2,Provincial Health Services Authority,All Facilities,Myringotomy,78,51,11.0,17.3
34857,2013,Q2,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,12,34,1.9,18.1
34858,2013,Q2,Provincial Health Services Authority,All Facilities,Other Ear Surgery,15,27,6.7,14.8
34859,2013,Q2,Provincial Health Services Authority,All Facilities,Other Eye Surgery,157,133,11.1,21.5
34860,2013,Q2,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,137,127,5.3,19.8
34861,2013,Q2,Provincial Health Services Authority,All Facilities,Other Urology Surgery,92,90,8.7,28.6
34862,2013,Q2,Provincial Health Services Authority,All Facilities,Skin Surgery,21,35,1.9,16.0
34863,2013,Q2,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,27,38,1.4,10.4
34864,2013,Q2,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,43,39,16.4,69.8
34865,2013,Q2,Provincial Health Services Authority,All Facilities,Tendon Surgery,9,11,6.1,19.9
34866,2013,Q2,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,61,67,13.3,23.5
34867,2013,Q2,Provincial Health Services Authority,All Facilities,Tympanoplasty,14,13,14.7,46.3
34868,2013,Q2,Provincial Health Services Authority,All Facilities,Uterine Surgery,229,272,4.7,15.3
34869,2013,Q2,Provincial Health Services Authority,All Facilities,Vaginal Repair,8,22,4.4,7.1
34870,2013,Q2,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,11,42,1.0,5.0
34871,2013,Q2,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,5,20,0.9,8.1
34872,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,27,119,1.6,5.5
34873,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,7,0.9,2.0
34874,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,12,51,1.7,4.0
34875,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,7,3.6,6.7
34876,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,21,1.0,4.3
34877,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,10,1.9,4.0
34878,2013,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,14,1.8,6.8
34879,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,42,119,1.0,9.7
34880,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1365,1608,4.0,21.4
34881,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,18,2.8,9.3
34882,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,12,96,0.3,1.0
34883,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,10,0.9,5.9
34884,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,21,5.7,10.4
34885,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,15,14,5.9,18.0
34886,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,352,253,6.9,22.9
34887,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,58,64,5.6,18.2
34888,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,22,38,2.7,17.0
34889,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,7,18,0.6,1.8
34890,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,3,21,0.9,2.7
34891,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,30,68,2.0,9.5
34892,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,66,82,5.4,23.0
34893,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,78,51,11.0,17.3
34894,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,12,34,1.9,18.1
34895,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,15,27,6.7,14.8
34896,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,157,133,11.1,21.5
34897,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,137,127,5.3,19.8
34898,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,92,89,8.7,29.2
34899,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,21,35,1.9,16.0
34900,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,26,35,1.6,10.8
34901,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,43,39,16.4,69.8
34902,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,9,11,6.1,19.9
34903,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,61,67,13.3,23.5
34904,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,14,13,14.7,46.3
34905,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,11,41,1.0,3.9
34906,2013,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,20,0.9,8.1
34907,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,12,17,1.9,7.4
34908,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,369,403,3.7,14.6
34909,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,54,58,2.1,12.7
34910,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,44,32,4.2,14.4
34911,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,12,8,7.2,13.4
34912,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,229,272,4.7,15.3
34913,2013,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,3,7,6.3,11.0
36802,2013,Q3,Provincial Health Services Authority,All Facilities,All Other Procedures,38,135,0.7,10.2
36803,2013,Q3,Provincial Health Services Authority,All Facilities,All Procedures,1667,2075,2.9,20.0
36804,2013,Q3,Provincial Health Services Authority,All Facilities,Biopsy in OR,7,24,0.9,3.8
36805,2013,Q3,Provincial Health Services Authority,All Facilities,Breast Biopsy,3,49,1.6,4.4
36806,2013,Q3,Provincial Health Services Authority,All Facilities,CSF Drainage,8,143,0.1,0.7
36807,2013,Q3,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,3,11,3.0,11.4
36808,2013,Q3,Provincial Health Services Authority,All Facilities,Cranial Surgery,7,14,1.3,3.9
36809,2013,Q3,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,14,17,6.6,15.0
36810,2013,Q3,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,25,57,2.6,10.6
36811,2013,Q3,Provincial Health Services Authority,All Facilities,Dental Surgery,370,245,10.1,21.4
36812,2013,Q3,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,55,74,4.9,20.1
36813,2013,Q3,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,24,59,1.4,8.3
36814,2013,Q3,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,26,35,7.4,13.6
36815,2013,Q3,Provincial Health Services Authority,All Facilities,Fracture Repair,5,12,0.4,1.0
36816,2013,Q3,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,8,6,2.0,5.6
36817,2013,Q3,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,38,68,2.2,8.1
36818,2013,Q3,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,11,6,2.6,105.4
36819,2013,Q3,Provincial Health Services Authority,All Facilities,Laparoscopy,12,12,8.0,20.6
36820,2013,Q3,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,78,55,4.6,22.0
36821,2013,Q3,Provincial Health Services Authority,All Facilities,Mastectomy,3,10,2.1,3.7
36822,2013,Q3,Provincial Health Services Authority,All Facilities,Mastoidectomy,11,9,9.9,35.4
36823,2013,Q3,Provincial Health Services Authority,All Facilities,Myringotomy,62,87,7.1,18.3
36824,2013,Q3,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,16,30,1.9,15.5
36825,2013,Q3,Provincial Health Services Authority,All Facilities,Other Ear Surgery,24,13,3.0,25.3
36826,2013,Q3,Provincial Health Services Authority,All Facilities,Other Eye Surgery,205,105,7.7,19.7
36827,2013,Q3,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,112,124,5.8,32.9
36828,2013,Q3,Provincial Health Services Authority,All Facilities,Other Urology Surgery,96,91,5.7,33.0
36829,2013,Q3,Provincial Health Services Authority,All Facilities,Rectal Surgery,3,7,3.7,9.7
36830,2013,Q3,Provincial Health Services Authority,All Facilities,Skin Surgery,25,46,4.4,8.9
36831,2013,Q3,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,27,51,1.4,12.9
36832,2013,Q3,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,47,46,5.3,39.8
36833,2013,Q3,Provincial Health Services Authority,All Facilities,Tendon Surgery,7,8,4.6,27.9
36834,2013,Q3,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,65,59,8.3,23.8
36835,2013,Q3,Provincial Health Services Authority,All Facilities,Tympanoplasty,15,9,11.3,14.8
36836,2013,Q3,Provincial Health Services Authority,All Facilities,Uterine Surgery,151,255,2.9,12.7
36837,2013,Q3,Provincial Health Services Authority,All Facilities,Vaginal Repair,5,13,2.4,4.6
36838,2013,Q3,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,15,32,0.7,5.6
36839,2013,Q3,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,13,0.9,12.3
36840,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,20,127,1.6,5.1
36841,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,11,0.9,3.0
36842,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,48,1.6,4.4
36843,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,32,1.5,6.0
36844,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,10,2.1,3.7
36845,2013,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,12,2.0,4.6
36846,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,31,120,0.6,10.0
36847,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1426,1564,3.0,21.0
36848,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,13,0.9,4.0
36849,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,8,143,0.1,0.7
36850,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,11,3.0,11.4
36851,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,14,1.3,3.9
36852,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,11,3.3,15.1
36853,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,370,245,10.1,21.4
36854,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,54,67,5.0,20.4
36855,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,20,27,1.1,13.1
36856,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,5,12,0.4,1.0
36857,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,6,2.0,5.6
36858,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,38,68,2.2,8.1
36859,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,11,6,2.6,105.4
36860,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,78,55,4.6,22.0
36861,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,11,9,9.9,35.4
36862,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,62,87,7.1,18.3
36863,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,16,30,1.9,15.5
36864,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,24,13,3.0,25.3
36865,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,205,105,7.7,19.7
36866,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,112,124,5.8,32.9
36867,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,96,91,5.7,33.0
36868,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,7,3.7,9.7
36869,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,25,46,4.4,8.9
36870,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,26,48,1.4,13.8
36871,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,47,46,5.3,39.8
36872,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,7,8,4.6,27.9
36873,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,65,59,8.3,23.8
36874,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,15,9,11.3,14.8
36875,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,14,31,0.6,5.9
36876,2013,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,12,0.8,13.6
36877,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,7,15,1.9,10.0
36878,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,221,384,3.0,12.7
36879,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,3,6,8.8,13.2
36880,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,22,53,2.6,10.8
36881,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,26,35,7.4,13.6
36882,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,9,10.1,22.8
36883,2013,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,151,255,2.9,12.7
38780,2013,Q4,Provincial Health Services Authority,All Facilities,All Other Procedures,56,124,0.9,10.6
38781,2013,Q4,Provincial Health Services Authority,All Facilities,All Procedures,1734,2146,4.0,20.2
38782,2013,Q4,Provincial Health Services Authority,All Facilities,Biopsy in OR,10,31,1.0,4.9
38783,2013,Q4,Provincial Health Services Authority,All Facilities,Breast Biopsy,8,55,1.6,4.7
38784,2013,Q4,Provincial Health Services Authority,All Facilities,CSF Drainage,18,112,0.3,0.9
38785,2013,Q4,Provincial Health Services Authority,All Facilities,Cataract Surgery,3,6,6.2,8.4
38786,2013,Q4,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,3,10,2.3,6.7
38787,2013,Q4,Provincial Health Services Authority,All Facilities,Cone Biopsy,5,6,1.1,3.5
38788,2013,Q4,Provincial Health Services Authority,All Facilities,Cranial Surgery,6,16,2.9,13.6
38789,2013,Q4,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,16,16,4.3,19.0
38790,2013,Q4,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,17,69,1.7,7.9
38791,2013,Q4,Provincial Health Services Authority,All Facilities,Dental Surgery,384,264,6.9,24.7
38792,2013,Q4,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,44,67,3.4,13.8
38793,2013,Q4,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,27,39,4.4,15.7
38794,2013,Q4,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,33,33,5.7,15.8
38795,2013,Q4,Provincial Health Services Authority,All Facilities,Foreign Body Removal Surgery,3,5,0.1,3.3
38796,2013,Q4,Provincial Health Services Authority,All Facilities,Fracture Repair,3,15,0.7,36.4
38797,2013,Q4,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,8,15,4.3,9.6
38798,2013,Q4,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,35,90,3.1,12.4
38799,2013,Q4,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,10,7,7.9,95.2
38800,2013,Q4,Provincial Health Services Authority,All Facilities,Laparoscopy,15,14,5.9,18.0
38801,2013,Q4,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,111,91,5.7,19.9
38802,2013,Q4,Provincial Health Services Authority,All Facilities,Mastectomy,3,6,2.2,3.7
38803,2013,Q4,Provincial Health Services Authority,All Facilities,Mastoidectomy,5,10,7.7,22.4
38804,2013,Q4,Provincial Health Services Authority,All Facilities,Myringotomy,35,64,6.2,17.0
38805,2013,Q4,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,18,33,5.3,17.1
38806,2013,Q4,Provincial Health Services Authority,All Facilities,Other Ear Surgery,17,28,3.4,17.9
38807,2013,Q4,Provincial Health Services Authority,All Facilities,Other Eye Surgery,209,143,11.9,24.9
38808,2013,Q4,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,3,10,17.4,30.2
38809,2013,Q4,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,121,108,5.9,24.8
38810,2013,Q4,Provincial Health Services Authority,All Facilities,Other Urology Surgery,119,91,6.9,33.9
38811,2013,Q4,Provincial Health Services Authority,All Facilities,Skin Surgery,22,33,2.0,8.9
38812,2013,Q4,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,32,44,4.1,16.6
38813,2013,Q4,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,42,44,5.5,42.7
38814,2013,Q4,Provincial Health Services Authority,All Facilities,Tendon Surgery,6,9,4.0,12.5
38815,2013,Q4,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,57,58,6.9,17.6
38816,2013,Q4,Provincial Health Services Authority,All Facilities,Tympanoplasty,17,9,5.3,14.1
38817,2013,Q4,Provincial Health Services Authority,All Facilities,Uterine Surgery,158,272,3.6,10.8
38818,2013,Q4,Provincial Health Services Authority,All Facilities,Vaginal Repair,7,15,4.1,6.9
38819,2013,Q4,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,13,38,1.6,8.6
38820,2013,Q4,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,9,0.6,5.9
38821,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,33,135,1.7,6.8
38822,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,18,0.9,2.9
38823,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,7,55,1.6,4.7
38824,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,12,1.8,7.1
38825,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,11,20,4.2,7.9
38826,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,6,2.2,3.7
38827,2013,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,15,4.1,6.9
38828,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,49,113,0.7,11.1
38829,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1462,1625,4.3,22.5
38830,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,12,1.0,6.0
38831,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,18,112,0.3,0.9
38832,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cataract Surgery,3,6,6.2,8.4
38833,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,10,2.3,6.7
38834,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,16,2.9,13.6
38835,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,14,3.6,19.6
38836,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,384,264,6.9,24.7
38837,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,44,63,3.4,13.8
38838,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,16,19,4.4,26.7
38839,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,3,5,0.1,3.3
38840,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,3,15,0.7,36.4
38841,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,15,4.3,9.6
38842,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,35,90,3.1,12.4
38843,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,10,7,7.9,95.2
38844,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,111,91,5.7,19.9
38845,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,5,10,7.7,22.4
38846,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,35,64,6.2,17.0
38847,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,18,33,5.3,17.1
38848,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,17,28,3.4,17.9
38849,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,209,143,11.9,24.9
38850,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,3,10,17.4,30.2
38851,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,121,108,5.9,24.8
38852,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,119,91,6.9,33.9
38853,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,22,33,2.0,8.9
38854,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,30,42,5.1,17.3
38855,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,42,44,5.5,42.7
38856,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,6,9,4.0,12.5
38857,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,57,58,6.9,17.6
38858,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,9,5.3,14.1
38859,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,13,37,1.6,6.9
38860,2013,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,9,0.6,5.9
38861,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,7,11,2.6,5.9
38862,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,239,386,3.7,10.7
38863,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,16,57,1.7,9.0
38864,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,33,33,5.7,15.8
38865,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,7,3.9,9.4
38866,2013,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,158,271,3.6,10.9
40764,2014,Q1,Provincial Health Services Authority,All Facilities,All Other Procedures,54,148,0.9,9.7
40765,2014,Q1,Provincial Health Services Authority,All Facilities,All Procedures,1703,2301,2.9,20.5
40766,2014,Q1,Provincial Health Services Authority,All Facilities,Appendectomy,3,12,0.0,8.7
40767,2014,Q1,Provincial Health Services Authority,All Facilities,Biopsy in OR,5,29,1.4,6.4
40768,2014,Q1,Provincial Health Services Authority,All Facilities,Breast Biopsy,9,40,1.6,4.0
40769,2014,Q1,Provincial Health Services Authority,All Facilities,CSF Drainage,11,143,0.1,0.9
40770,2014,Q1,Provincial Health Services Authority,All Facilities,Cataract Surgery,3,5,2.3,7.5
40771,2014,Q1,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,5,5,1.9,8.8
