,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
6983,2009,Q4,Northern,The University Hospital Of Northern British Columbia,All Procedures,2659,1601,7.6,55.7
6984,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,10,21,2.9,39.4
6985,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,80,48,6.0,37.7
6986,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,11,33,2.6,10.6
6987,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,5,25,2.0,3.7
6988,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Reconstruction,5,20,2.1,11.0
6989,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,32,27,21.7,38.1
6990,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,242,217,8.4,22.7
6991,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,42,49,5.6,26.8
6992,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,18,19,5.0,39.4
6993,2009,Q4,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,46,46,8.2,20.4
6994,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,98,68,11.5,32.9
6995,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,6,9,4.1,14.1
6996,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,3,22,2.7,32.2
6997,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Facial Bone Reconstruction,3,8,3.0,14.9
6998,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,61,25,13.1,81.1
6999,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,50,7,44.3,141.4
7000,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Fracture Repair,23,11,2.4,23.9
7001,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,27,8,27.9,78.8
7002,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,73,60,9.1,42.9
7003,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,83,38,39.4,132.1
7004,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,12,22,2.6,6.1
7005,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,69,18,18.4,68.3
7006,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,207,76,35.9,62.5
7007,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,379,98,66.9,116.7
7008,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Laparoscopy,22,13,9.6,60.2
7009,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Laparotomy,6,12,2.0,6.7
7010,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,30,19,4.0,18.1
7011,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Mastectomy,12,27,2.3,15.5
7012,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Nerve Surgery,12,7,7.0,61.7
7013,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,7,11,4.3,49.4
7014,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,59,18,36.7,95.5
7015,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,188,65,11.3,108.6
7016,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,33,29,3.0,16.7
7017,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,36,39,6.9,25.3
7018,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Rectal Surgery,21,10,5.0,22.3
7019,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,213,32,39.1,79.9
7020,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Sinus Surgery,30,21,21.0,35.7
7021,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Skin Surgery,7,5,3.1,28.3
7022,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,5,18,2.5,15.8
7023,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,15,6,16.9,38.0
7024,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,3,10,4.6,12.0
7025,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,29,18,4.6,43.2
7026,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,145,129,4.3,40.5
7027,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,41,21,27.9,60.6
7028,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,6,9,6.0,17.0
7029,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,22,20,1.7,22.6
7030,2009,Q4,Northern,The University Hospital Of Northern British Columbia,Wound/Laceration Care,12,5,2.0,3.5
7031,2009,Q4,Northern,Wrinch Memorial Hospital,All Procedures,25,23,7.9,14.1
7032,2009,Q4,Northern,Wrinch Memorial Hospital,Dental Surgery,9,8,12.7,14.1
7033,2009,Q4,Northern,Wrinch Memorial Hospital,Tonsillectomy/Adenoidectomy,3,5,8.1,14.2
8812,2010,Q1,Northern,All Facilities,All Other Procedures,294,419,4.9,33.2
8813,2010,Q1,Northern,All Facilities,All Procedures,4281,3579,6.3,36.1
8814,2010,Q1,Northern,All Facilities,Biopsy in OR,15,29,2.0,12.2
8815,2010,Q1,Northern,All Facilities,Bladder Surgery,79,110,5.0,44.0
8816,2010,Q1,Northern,All Facilities,Bowel Resection,16,22,1.9,16.5
8817,2010,Q1,Northern,All Facilities,Breast Biopsy,8,36,2.3,7.9
8818,2010,Q1,Northern,All Facilities,Breast Reconstruction,10,16,2.6,13.2
8819,2010,Q1,Northern,All Facilities,Breast Reduction,21,24,10.9,28.7
8820,2010,Q1,Northern,All Facilities,Cataract Surgery,529,396,8.3,31.5
8821,2010,Q1,Northern,All Facilities,Cholecystectomy,99,107,6.6,18.7
8822,2010,Q1,Northern,All Facilities,Colostomy/Ileostomy,8,7,10.0,26.3
8823,2010,Q1,Northern,All Facilities,Cone Biopsy,3,27,2.9,5.0
8824,2010,Q1,Northern,All Facilities,Cyst/Ganglion Removal,49,51,5.9,20.9
8825,2010,Q1,Northern,All Facilities,D&C and Related Surgery,66,109,3.4,12.7
8826,2010,Q1,Northern,All Facilities,Dental Surgery,174,203,6.0,22.0
8827,2010,Q1,Northern,All Facilities,Endarterectomy,5,8,7.9,25.5
8828,2010,Q1,Northern,All Facilities,Examination Under Anaesthetic,11,24,2.3,7.8
8829,2010,Q1,Northern,All Facilities,Excision Lesion/Tumour,24,37,2.6,12.5
8830,2010,Q1,Northern,All Facilities,Facial Bone Reconstruction,3,7,1.1,4.7
8831,2010,Q1,Northern,All Facilities,Fallopian Tube/Ovarian Surgery,93,96,4.2,20.9
8832,2010,Q1,Northern,All Facilities,Foot/Ankle Surgery,49,7,58.3,146.7
8833,2010,Q1,Northern,All Facilities,Fracture Repair,23,34,0.6,22.9
8834,2010,Q1,Northern,All Facilities,Hand/Wrist Surgery,62,40,7.9,34.2
8835,2010,Q1,Northern,All Facilities,Hernia Repair - Abdominal,192,160,7.7,21.0
8836,2010,Q1,Northern,All Facilities,Hip Replacement,94,50,19.6,70.1
8837,2010,Q1,Northern,All Facilities,Kidney/Bladder Stone Removal,3,18,6.4,13.7
8838,2010,Q1,Northern,All Facilities,Knee - ACL Repair,66,26,27.0,99.1
8839,2010,Q1,Northern,All Facilities,Knee Arthroscopy,323,130,8.1,47.9
8840,2010,Q1,Northern,All Facilities,Knee Replacement,377,136,41.6,113.3
8841,2010,Q1,Northern,All Facilities,Laparoscopy,32,22,4.1,11.8
8842,2010,Q1,Northern,All Facilities,Laparotomy,3,20,2.3,6.3
8843,2010,Q1,Northern,All Facilities,Lens & Vitreous (non-cataract) Surgery,5,6,1.7,8.5
8844,2010,Q1,Northern,All Facilities,Lipectomy,18,15,6.9,19.5
8845,2010,Q1,Northern,All Facilities,Male Reproductive Surgery,84,77,6.3,25.9
8846,2010,Q1,Northern,All Facilities,Mastectomy,19,40,2.6,8.7
8847,2010,Q1,Northern,All Facilities,Myringotomy,28,14,2.9,22.7
8848,2010,Q1,Northern,All Facilities,Nasal Surgery,46,37,11.0,34.9
8849,2010,Q1,Northern,All Facilities,Nerve Surgery,26,17,11.7,22.5
8850,2010,Q1,Northern,All Facilities,Other Eye Surgery,19,8,1.4,7.5
8851,2010,Q1,Northern,All Facilities,Other Joint Reconstruction,64,18,14.9,60.0
8852,2010,Q1,Northern,All Facilities,Other Orthopaedic Surgery,262,157,8.3,54.2
8853,2010,Q1,Northern,All Facilities,Other Urology Surgery,95,90,4.6,47.4
8854,2010,Q1,Northern,All Facilities,Prostate Surgery,36,31,3.7,21.6
8855,2010,Q1,Northern,All Facilities,Rectal Surgery,35,26,9.9,32.8
8856,2010,Q1,Northern,All Facilities,Shoulder Surgery,249,68,12.4,78.4
8857,2010,Q1,Northern,All Facilities,Sinus Surgery,9,23,18.9,62.9
8858,2010,Q1,Northern,All Facilities,Skin Surgery,9,15,4.3,8.4
8859,2010,Q1,Northern,All Facilities,Skin Tumour Removal,38,57,4.9,14.4
8860,2010,Q1,Northern,All Facilities,Tendon Surgery,13,9,18.6,41.8
8861,2010,Q1,Northern,All Facilities,Thyroidectomy,17,7,5.3,12.8
8862,2010,Q1,Northern,All Facilities,Tonsillectomy/Adenoidectomy,151,97,11.9,34.7
8863,2010,Q1,Northern,All Facilities,Uterine Surgery,152,246,4.0,31.6
8864,2010,Q1,Northern,All Facilities,Vaginal Repair,47,24,8.5,68.1
8865,2010,Q1,Northern,All Facilities,Varicose Veins Ligation/Stripping,52,20,9.5,22.4
8866,2010,Q1,Northern,All Facilities,Vascular Bypass Graft - Non Cardiac,3,8,3.4,5.3
8867,2010,Q1,Northern,All Facilities,Vascular Surgery - Other,19,34,2.3,19.2
8868,2010,Q1,Northern,All Facilities,Wound/Laceration Care,15,28,2.3,12.9
8869,2010,Q1,Northern,Bulkley Valley District Hospital,All Procedures,185,93,8.9,32.6
8870,2010,Q1,Northern,Bulkley Valley District Hospital,D&C and Related Surgery,3,5,1.9,3.4
8871,2010,Q1,Northern,Bulkley Valley District Hospital,Fallopian Tube/Ovarian Surgery,3,6,11.0,20.9
8872,2010,Q1,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,18,12,12.9,20.8
8873,2010,Q1,Northern,Bulkley Valley District Hospital,Knee Arthroscopy,20,5,12.9,13.1
8874,2010,Q1,Northern,Bulkley Valley District Hospital,Male Reproductive Surgery,19,11,5.4,18.9
8875,2010,Q1,Northern,Bulkley Valley District Hospital,Other Urology Surgery,38,14,32.5,52.1
8876,2010,Q1,Northern,Bulkley Valley District Hospital,Uterine Surgery,6,9,5.1,19.8
8877,2010,Q1,Northern,Dawson Creek And District Hospital,All Procedures,328,273,7.3,21.6
8878,2010,Q1,Northern,Dawson Creek And District Hospital,Bladder Surgery,5,5,7.0,7.7
8879,2010,Q1,Northern,Dawson Creek And District Hospital,Cholecystectomy,12,13,18.1,21.6
8880,2010,Q1,Northern,Dawson Creek And District Hospital,Cone Biopsy,3,11,3.4,5.0
8881,2010,Q1,Northern,Dawson Creek And District Hospital,D&C and Related Surgery,3,32,3.9,5.0
8882,2010,Q1,Northern,Dawson Creek And District Hospital,Dental Surgery,3,8,4.7,6.0
8883,2010,Q1,Northern,Dawson Creek And District Hospital,Fallopian Tube/Ovarian Surgery,8,10,4.5,9.9
8884,2010,Q1,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,32,12,13.6,28.5
8885,2010,Q1,Northern,Dawson Creek And District Hospital,Hip Replacement,10,9,19.4,34.2
8886,2010,Q1,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,19,11,12.3,20.3
8887,2010,Q1,Northern,Dawson Creek And District Hospital,Knee Replacement,48,20,25.9,45.4
8888,2010,Q1,Northern,Dawson Creek And District Hospital,Nerve Surgery,8,11,11.7,19.9
8889,2010,Q1,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,31,27,9.0,18.9
8890,2010,Q1,Northern,Dawson Creek And District Hospital,Shoulder Surgery,30,16,10.6,16.8
8891,2010,Q1,Northern,Dawson Creek And District Hospital,Skin Tumour Removal,6,9,13.1,20.9
8892,2010,Q1,Northern,Dawson Creek And District Hospital,Tonsillectomy/Adenoidectomy,14,9,7.0,9.7
8893,2010,Q1,Northern,Dawson Creek And District Hospital,Uterine Surgery,8,16,5.9,16.5
8894,2010,Q1,Northern,Fort St John General Hospital,All Procedures,488,362,7.9,28.4
8895,2010,Q1,Northern,Fort St John General Hospital,Bladder Surgery,3,13,7.6,21.3
8896,2010,Q1,Northern,Fort St John General Hospital,Cataract Surgery,179,43,32.1,43.2
8897,2010,Q1,Northern,Fort St John General Hospital,Cholecystectomy,21,27,8.3,15.5
8898,2010,Q1,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,11,14,8.7,18.7
8899,2010,Q1,Northern,Fort St John General Hospital,D&C and Related Surgery,8,28,3.1,8.9
8900,2010,Q1,Northern,Fort St John General Hospital,Dental Surgery,19,18,9.0,13.0
8901,2010,Q1,Northern,Fort St John General Hospital,Excision Lesion/Tumour,9,5,7.4,12.3
8902,2010,Q1,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,15,22,5.9,12.7
8903,2010,Q1,Northern,Fort St John General Hospital,Hand/Wrist Surgery,15,14,7.9,23.2
8904,2010,Q1,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,39,50,8.2,18.3
8905,2010,Q1,Northern,Fort St John General Hospital,Knee Arthroscopy,30,7,13.3,28.0
8906,2010,Q1,Northern,Fort St John General Hospital,Laparoscopy,5,8,6.3,13.7
8907,2010,Q1,Northern,Fort St John General Hospital,Male Reproductive Surgery,8,10,7.4,15.0
8908,2010,Q1,Northern,Fort St John General Hospital,Mastectomy,3,8,2.3,9.3
8909,2010,Q1,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,27,7,11.3,23.5
8910,2010,Q1,Northern,Fort St John General Hospital,Skin Tumour Removal,6,11,4.4,9.1
8911,2010,Q1,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,13,9,11.4,22.9
8912,2010,Q1,Northern,Fort St John General Hospital,Uterine Surgery,3,18,2.9,5.0
8913,2010,Q1,Northern,Fort St John General Hospital,Varicose Veins Ligation/Stripping,14,5,10.1,19.8
8914,2010,Q1,Northern,G.R. Baker Memorial Hospital,All Other Procedures,171,300,4.4,34.6
8915,2010,Q1,Northern,G.R. Baker Memorial Hospital,All Procedures,360,586,4.1,30.6
8916,2010,Q1,Northern,G.R. Baker Memorial Hospital,Bladder Surgery,10,12,0.4,14.0
8917,2010,Q1,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,6,9,2.9,4.2
8918,2010,Q1,Northern,G.R. Baker Memorial Hospital,Cyst/Ganglion Removal,8,7,9.0,28.4
8919,2010,Q1,Northern,G.R. Baker Memorial Hospital,Dental Surgery,31,49,2.1,14.2
8920,2010,Q1,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,7,15,3.3,6.5
8921,2010,Q1,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,12,9,3.9,12.4
8922,2010,Q1,Northern,G.R. Baker Memorial Hospital,Lipectomy,3,8,7.0,18.9
8923,2010,Q1,Northern,G.R. Baker Memorial Hospital,Male Reproductive Surgery,5,5,13.0,20.2
8924,2010,Q1,Northern,G.R. Baker Memorial Hospital,Myringotomy,6,5,4.0,5.6
8925,2010,Q1,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,6,15,8.0,15.2
8926,2010,Q1,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,3,10,3.7,25.8
8927,2010,Q1,Northern,G.R. Baker Memorial Hospital,Other Urology Surgery,23,28,4.4,59.8
8928,2010,Q1,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,7,17,4.9,15.7
8929,2010,Q1,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,27,26,13.5,35.4
8930,2010,Q1,Northern,G.R. Baker Memorial Hospital,Uterine Surgery,3,11,1.1,5.9
8931,2010,Q1,Northern,G.R. Baker Memorial Hospital,Varicose Veins Ligation/Stripping,18,8,10.0,22.9
8932,2010,Q1,Northern,G.R. Baker Memorial Hospital,Wound/Laceration Care,3,13,0.1,3.1
8933,2010,Q1,Northern,Kitimat General Hospital,All Procedures,106,159,3.6,17.7
8934,2010,Q1,Northern,Kitimat General Hospital,Cholecystectomy,3,8,2.5,16.1
8935,2010,Q1,Northern,Kitimat General Hospital,Fracture Repair,3,16,0.0,1.1
8936,2010,Q1,Northern,Kitimat General Hospital,Hand/Wrist Surgery,3,6,8.8,29.1
8937,2010,Q1,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,3,12,4.3,9.4
8938,2010,Q1,Northern,Kitimat General Hospital,Hip Replacement,3,7,26.1,34.3
8939,2010,Q1,Northern,Kitimat General Hospital,Knee Arthroscopy,40,29,5.9,10.5
8940,2010,Q1,Northern,Kitimat General Hospital,Knee Replacement,20,10,16.5,32.7
8941,2010,Q1,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,12,26,4.3,11.2
8942,2010,Q1,Northern,Kitimat General Hospital,Vascular Surgery - Other,3,10,1.6,2.3
8943,2010,Q1,Northern,Mills Memorial Hospital,All Other Procedures,3,6,0.0,1.5
8944,2010,Q1,Northern,Mills Memorial Hospital,All Procedures,101,216,6.3,13.8
8945,2010,Q1,Northern,Mills Memorial Hospital,Cataract Surgery,74,147,6.9,14.1
8946,2010,Q1,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,10,3.6,8.8
8947,2010,Q1,Northern,Mills Memorial Hospital,Uterine Surgery,11,29,3.7,12.3
8948,2010,Q1,Northern,Prince Rupert Regional Hospital,All Procedures,11,73,0.4,5.1
8949,2010,Q1,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,5,2.4,8.2
8950,2010,Q1,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,3,8,0.6,12.6
8951,2010,Q1,Northern,Prince Rupert Regional Hospital,Uterine Surgery,3,13,0.9,6.8
8952,2010,Q1,Northern,St. John Hospital,All Other Procedures,59,73,7.7,10.6
8953,2010,Q1,Northern,St. John Hospital,All Procedures,238,285,8.7,29.9
8954,2010,Q1,Northern,St. John Hospital,Bladder Surgery,3,8,13.7,23.9
8955,2010,Q1,Northern,St. John Hospital,Cyst/Ganglion Removal,6,8,7.5,18.4
8956,2010,Q1,Northern,St. John Hospital,Dental Surgery,12,21,10.1,13.9
8957,2010,Q1,Northern,St. John Hospital,Hernia Repair - Abdominal,7,5,9.1,11.2
8958,2010,Q1,Northern,St. John Hospital,Knee Arthroscopy,24,35,8.1,15.0
8959,2010,Q1,Northern,St. John Hospital,Male Reproductive Surgery,13,16,9.6,28.9
8960,2010,Q1,Northern,St. John Hospital,Myringotomy,3,5,1.3,17.6
8961,2010,Q1,Northern,St. John Hospital,Nasal Surgery,10,6,34.3,35.9
8962,2010,Q1,Northern,St. John Hospital,Other Orthopaedic Surgery,17,19,8.1,15.1
8963,2010,Q1,Northern,St. John Hospital,Rectal Surgery,3,6,8.7,25.9
8964,2010,Q1,Northern,St. John Hospital,Skin Tumour Removal,3,6,7.2,10.4
8965,2010,Q1,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,61,31,32.3,36.3
8966,2010,Q1,Northern,St. John Hospital,Uterine Surgery,3,20,9.4,14.8
8967,2010,Q1,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,55,27,3.6,86.9
8968,2010,Q1,Northern,The University Hospital Of Northern British Columbia,All Procedures,2444,1498,6.6,60.4
8969,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,13,19,2.0,12.2
8970,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,57,65,4.0,74.2
8971,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,10,17,1.1,22.2
8972,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,5,21,2.0,3.7
8973,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Reconstruction,9,8,3.4,48.5
8974,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,18,24,10.9,28.7
8975,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,276,206,9.0,29.9
8976,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,55,46,4.6,17.5
8977,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,15,14,2.7,11.6
8978,2010,Q1,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,53,34,2.8,34.2
8979,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,91,75,8.0,35.7
8980,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,5,8,7.9,25.5
8981,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,7,19,1.6,4.3
8982,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,3,7,1.9,10.5
8983,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Facial Bone Reconstruction,3,7,1.1,4.7
8984,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,65,36,3.3,46.9
8985,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,46,6,65.6,163.0
8986,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Fracture Repair,15,10,12.1,64.0
8987,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,28,8,11.2,100.2
8988,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,78,54,6.9,20.1
8989,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,82,34,12.9,77.8
8990,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,3,18,6.4,13.7
8991,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,52,23,44.0,99.5
8992,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,189,42,17.1,80.5
8993,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,309,104,53.9,126.5
8994,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Laparoscopy,22,9,5.9,9.5
8995,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Laparotomy,3,7,2.3,24.3
8996,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Lens & Vitreous (non-cataract) Surgery,5,6,1.7,8.5
8997,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,30,26,1.9,21.9
8998,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Mastectomy,16,28,2.8,10.6
8999,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,15,6,18.5,43.9
9000,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,7,8,1.4,7.5
9001,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,54,14,19.1,69.3
9002,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,168,59,11.3,100.8
9003,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,23,36,2.4,12.6
9004,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,25,31,3.7,21.6
9005,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Rectal Surgery,24,9,12.0,20.5
9006,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,208,46,19.1,105.6
9007,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Sinus Surgery,9,23,18.9,62.9
9008,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Skin Surgery,3,11,4.3,8.0
9009,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,8,11,2.0,6.6
9010,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,9,9,18.6,41.8
9011,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,19,13,3.1,15.3
9012,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,120,127,4.3,55.3
9013,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,41,14,26.3,82.7
9014,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,3,8,3.4,5.3
9015,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,15,20,4.4,26.6
9016,2010,Q1,Northern,The University Hospital Of Northern British Columbia,Wound/Laceration Care,8,7,5.4,45.3
9017,2010,Q1,Northern,Wrinch Memorial Hospital,All Procedures,20,31,6.3,20.4
9018,2010,Q1,Northern,Wrinch Memorial Hospital,Dental Surgery,5,13,5.3,10.3
10700,2010,Q2,Northern,All Facilities,All Other Procedures,258,357,5.9,22.2
10701,2010,Q2,Northern,All Facilities,All Procedures,3964,3239,6.3,31.4
10702,2010,Q2,Northern,All Facilities,Biopsy in OR,13,32,2.2,13.6
10703,2010,Q2,Northern,All Facilities,Bladder Surgery,85,41,3.1,13.1
10704,2010,Q2,Northern,All Facilities,Bowel Resection,14,27,3.7,7.9
10705,2010,Q2,Northern,All Facilities,Breast Biopsy,8,38,2.3,5.2
10706,2010,Q2,Northern,All Facilities,Breast Reconstruction,10,18,4.4,16.7
10707,2010,Q2,Northern,All Facilities,Breast Reduction,30,24,4.9,25.5
10708,2010,Q2,Northern,All Facilities,Cataract Surgery,418,331,10.3,37.1
10709,2010,Q2,Northern,All Facilities,Cholecystectomy,81,116,4.9,16.0
10710,2010,Q2,Northern,All Facilities,Colostomy/Ileostomy,8,7,5.0,9.1
10711,2010,Q2,Northern,All Facilities,Cone Biopsy,6,13,1.7,3.8
10712,2010,Q2,Northern,All Facilities,Cyst/Ganglion Removal,44,52,4.2,16.0
10713,2010,Q2,Northern,All Facilities,D&C and Related Surgery,59,85,2.4,9.0
10714,2010,Q2,Northern,All Facilities,Dental Surgery,173,179,4.1,19.6
10715,2010,Q2,Northern,All Facilities,Endarterectomy,3,5,3.7,7.7
10716,2010,Q2,Northern,All Facilities,Examination Under Anaesthetic,7,17,3.0,11.8
10717,2010,Q2,Northern,All Facilities,Excision Lesion/Tumour,24,35,3.4,12.8
10718,2010,Q2,Northern,All Facilities,Facial Bone Reconstruction,3,5,5.4,14.8
10719,2010,Q2,Northern,All Facilities,Fallopian Tube/Ovarian Surgery,89,74,3.4,52.1
10720,2010,Q2,Northern,All Facilities,Foot/Ankle Surgery,47,17,10.0,58.3
10721,2010,Q2,Northern,All Facilities,Fracture Repair,15,27,3.6,53.2
10722,2010,Q2,Northern,All Facilities,Hand/Wrist Surgery,68,39,5.9,16.8
10723,2010,Q2,Northern,All Facilities,Hernia Repair - Abdominal,169,175,6.4,18.1
10724,2010,Q2,Northern,All Facilities,Hip Replacement,79,49,17.7,64.9
10725,2010,Q2,Northern,All Facilities,Kidney/Bladder Stone Removal,5,10,3.3,11.3
10726,2010,Q2,Northern,All Facilities,Knee - ACL Repair,74,39,12.0,47.5
